ID ,Data,Valor Recebido 
130226,6/1/23,"2,472.49"
130226,7/1/23,"2,473.40"
130226,8/1/23,"2,468.44"
130226,9/1/23,"2,464.42"
130226,10/1/23,"2,465.01"
130226,11/1/23,"2,466.29"
130226,12/1/23,"2,467.08"
130227,1/1/23,"2,113.38"
130227,3/1/23,"2,121.89"
130227,4/1/23,"2,128.35"
130227,5/1/23,"2,141.35"
130227,6/1/23,"2,151.89"
130227,7/1/23,"2,160.35"
130227,9/1/23,"4,476.13"
130227,11/1/23,"2,283.08"
130227,12/1/23,"4,467.35"
130228,1/1/23,"4,726.45"
130228,2/1/23,"4,736.39"
130228,3/1/23,"4,755.69"
130228,4/1/23,"4,769.79"
130228,5/1/23,"4,800.44"
130228,6/1/23,"4,823.69"
130228,7/1/23,"4,843.21"
130228,8/1/23,"4,957.21"
130228,9/1/23,"4,948.65"
130228,10/1/23,"9,785.41"
130228,11/1/23,"4,934.12"
130230,1/1/23,"4,273.60"
130230,2/1/23,"4,290.96"
130230,3/1/23,"4,303.90"
130230,4/1/23,"4,331.31"
130230,5/1/23,"4,352.44"
130230,6/1/23,"4,472.17"
130230,7/1/23,"4,370.75"
130230,8/1/23,"4,361.78"
130230,9/1/23,"4,354.28"
130230,10/1/23,"265,553.26"
130230,11/1/23,"1,658.96"
130230,12/1/23,"1,659.34"
130231,1/1/23,"1,917.71"
130231,2/1/23,"1,921.52"
130231,3/1/23,"1,929.28"
130231,4/1/23,"1,925.31"
130231,5/1/23,"1,947.30"
130231,6/1/23,"1,956.77"
130231,7/1/23,"1,964.44"
130231,8/1/23,"2,015.93"
130231,9/1/23,"2,015.05"
130231,10/1/23,"2,007.14"
130231,11/1/23,"2,009.51"
130231,12/1/23,"2,009.27"
130232,1/1/23,"3,350.25"
130232,2/1/23,"6,758.11"
130232,4/1/23,"3,415.20"
130232,6/1/23,"3,438.98"
130232,7/1/23,"3,459.53"
130232,9/1/23,"3,613.52"
130232,10/1/23,"3,636.47"
130232,11/1/23,"114,427.40"
130233,1/1/23,"37,437.84"
130233,2/1/23,"37,558.44"
130233,3/1/23,"37,638.82"
130233,4/1/23,"37,847.59"
130233,5/1/23,"37,998.54"
130233,6/1/23,"38,119.03"
130233,7/1/23,"38,093.29"
130233,8/1/23,"37,980.54"
130233,9/1/23,"37,879.10"
130233,10/1/23,"37,856.06"
130233,11/1/23,"37,840.25"
130233,12/1/23,"37,816.59"
130234,1/1/23,"13,968.52"
130234,2/1/23,"14,013.32"
130234,3/1/23,"14,043.18"
130234,4/1/23,"14,120.74"
130234,5/1/23,"14,176.81"
130234,6/1/23,"7,315.96"
130234,7/1/23,"7,358.10"
130234,8/1/23,"7,384.40"
130234,9/1/23,"7,416.43"
130234,10/1/23,"7,462.70"
130234,11/1/23,"14,602.05"
130234,12/1/23,"14,592.97"
130236,1/1/23,"2,156.63"
130236,4/1/23,"9,635.42"
130237,1/1/23,"24,547.54"
130237,2/1/23,"24,625.76"
130237,3/1/23,"24,677.64"
130237,4/1/23,"24,813.52"
130237,5/1/23,"24,911.54"
130237,6/1/23,"24,989.66"
130237,7/1/23,"24,972.04"
130237,8/1/23,"24,897.47"
130237,9/1/23,"24,830.27"
130237,10/1/23,"24,814.43"
130237,11/1/23,"24,803.28"
130238,1/1/23,"3,680.54"
130238,2/1/23,"3,693.34"
130238,3/1/23,"3,702.39"
130238,4/1/23,"3,723.74"
130238,5/1/23,"3,739.75"
130238,6/1/23,"3,752.29"
130238,7/1/23,"3,830.98"
130238,8/1/23,"3,741.00"
130238,9/1/23,"3,732.31"
130238,10/1/23,"3,730.80"
130238,11/1/23,"3,807.55"
130238,12/1/23,"3,729.10"
130239,1/1/23,"81,865.21"
130239,2/1/23,"82,364.34"
130239,3/1/23,"82,779.48"
130239,4/1/23,"83,478.10"
130239,5/1/23,"84,056.57"
130239,6/1/23,"84,560.87"
130239,7/1/23,"84,755.41"
130239,8/1/23,"84,752.82"
130239,9/1/23,"84,778.07"
130239,10/1/23,"84,968.94"
130239,11/1/23,"85,189.61"
130239,12/1/23,"85,384.12"
130240,1/1/23,"4,051.39"
130240,2/1/23,"4,075.91"
130240,3/1/23,"4,096.35"
130240,4/1/23,"4,130.64"
130240,5/1/23,"4,159.05"
130240,6/1/23,"4,183.84"
130240,7/1/23,"4,193.42"
130240,8/1/23,"4,193.32"
130240,9/1/23,"4,194.58"
130240,10/1/23,"4,203.97"
130240,11/1/23,"4,214.84"
130240,12/1/23,"4,224.40"
130241,1/1/23,"6,159.49"
130241,3/1/23,"12,451.75"
130241,5/1/23,"6,273.25"
130241,6/1/23,"6,384.25"
130241,7/1/23,"6,116.63"
130241,8/1/23,"6,378.74"
130241,9/1/23,"6,404.38"
130241,10/1/23,"6,525.89"
130241,11/1/23,"6,434.19"
130241,12/1/23,"6,465.89"
130242,1/1/23,"22,224.00"
130242,3/1/23,"22,557.47"
130242,4/1/23,"22,450.03"
130242,5/1/23,"22,594.83"
130243,1/1/23,"2,473.38"
130243,2/1/23,"2,483.42"
130243,3/1/23,"2,490.90"
130243,4/1/23,"2,506.74"
130243,5/1/23,"2,518.97"
130243,6/1/23,"2,528.91"
130243,7/1/23,"2,529.56"
130243,8/1/23,"2,524.41"
130243,9/1/23,"2,520.09"
130243,10/1/23,"2,520.62"
130243,11/1/23,"2,521.98"
130243,12/1/23,"2,522.60"
130244,1/1/23,"3,880.56"
130244,2/1/23,"3,891.13"
130244,3/1/23,"3,897.65"
130244,4/1/23,"3,917.07"
130244,5/1/23,"3,930.71"
130244,6/1/23,"3,941.12"
130244,7/1/23,"3,936.71"
130244,8/1/23,"3,923.45"
130244,9/1/23,"3,911.41"
130244,10/1/23,"3,907.19"
130244,11/1/23,"3,903.77"
130244,12/1/23,"3,899.53"
130245,1/1/23,"5,023.00"
130245,2/1/23,"5,053.35"
130245,5/1/23,"7,885.47"
130245,7/1/23,"10,668.78"
130245,9/1/23,"5,416.85"
130245,10/1/23,"5,418.46"
130245,11/1/23,"5,428.75"
130245,12/1/23,"5,448.14"
130246,1/1/23,"23,600.57"
130246,2/1/23,"23,593.69"
130246,3/1/23,"23,563.49"
130246,4/1/23,"23,607.20"
130246,5/1/23,"23,617.78"
130246,6/1/23,"23,604.57"
130246,7/1/23,"23,502.29"
130246,9/1/23,"23,968.13"
130246,11/1/23,"24,798.69"
130246,12/1/23,"24,456.43"
130247,1/1/23,"73,728.51"
130247,2/1/23,"73,707.04"
130247,3/1/23,"73,612.60"
130247,4/1/23,"73,749.23"
130247,5/1/23,"73,782.34"
130247,6/1/23,"73,741.00"
130247,7/1/23,"73,421.30"
130247,9/1/23,"72,468.78"
130247,11/1/23,"2,294,073.98"
130248,3/1/23,"8,403.42"
130249,1/1/23,"1,937.93"
130249,2/1/23,"1,949.62"
130249,3/1/23,"1,959.39"
130249,4/1/23,"1,975.27"
130249,5/1/23,"2,935.68"
130249,6/1/23,"2,000.86"
130249,7/1/23,"2,005.45"
130249,8/1/23,"2,049.53"
130249,9/1/23,"2,006.13"
130249,10/1/23,"2,010.61"
130249,11/1/23,"2,015.68"
130250,1/1/23,"8,510.29"
130250,3/1/23,"8,545.32"
130250,4/1/23,"8,571.52"
130250,5/1/23,"8,626.69"
130250,6/1/23,"8,669.34"
130250,7/1/23,"8,704.30"
130250,8/1/23,"18,327.50"
130250,10/1/23,"9,385.24"
130250,11/1/23,"9,379.85"
130250,12/1/23,"9,429.44"
130251,1/1/23,"15,964.05"
130251,2/1/23,"16,061.22"
130251,3/1/23,"16,143.00"
130251,4/1/23,"16,275.29"
130251,5/1/23,"16,389.26"
130251,6/1/23,"16,487.76"
130251,7/1/23,"16,526.72"
130251,8/1/23,"16,526.24"
130251,9/1/23,"16,532.14"
130251,10/1/23,"16,569.31"
130251,11/1/23,"16,611.34"
130251,12/1/23,"16,650.18"
130252,1/1/23,"27,755.78"
130252,2/1/23,"27,923.57"
130252,3/1/23,"28,063.79"
130252,4/1/23,"28,298.11"
130252,5/1/23,"28,492.88"
130252,6/1/23,"28,662.36"
130252,7/1/23,"28,727.00"
130252,8/1/23,"28,725.35"
130252,9/1/23,"28,733.37"
130252,10/1/23,"28,796.95"
130252,11/1/23,"28,870.37"
130252,12/1/23,"28,935.47"
130253,1/1/23,"5,870.78"
130253,2/1/23,"5,906.54"
130253,3/1/23,"5,936.35"
130253,4/1/23,"5,986.34"
130253,5/1/23,"6,027.76"
130253,6/1/23,"6,063.90"
130253,7/1/23,"6,077.89"
130253,8/1/23,"6,077.76"
130253,9/1/23,"6,079.61"
130253,11/1/23,"6,259.84"
130253,12/1/23,"6,274.20"
130254,2/1/23,"5,471.42"
130254,3/1/23,"5,707.81"
130254,5/1/23,"5,796.54"
130254,6/1/23,"5,824.59"
130254,7/1/23,"11,168.49"
130254,8/1/23,"11,339.31"
130254,9/1/23,"5,576.09"
130254,10/1/23,"5,577.39"
130254,12/1/23,"5,759.14"
130255,2/1/23,"5,471.99"
130255,3/1/23,"5,708.41"
130255,5/1/23,"5,797.16"
130255,6/1/23,"5,825.20"
130255,7/1/23,"11,169.65"
130255,8/1/23,"11,340.49"
130255,9/1/23,"5,576.67"
130255,10/1/23,"5,577.97"
130255,12/1/23,"5,759.70"
130256,1/1/23,"5,000.20"
130256,3/1/23,"10,317.74"
130256,4/1/23,"5,076.50"
130256,5/1/23,"5,119.41"
130256,6/1/23,"5,154.47"
130256,7/1/23,"5,185.86"
130256,8/1/23,"5,313.53"
130256,10/1/23,"10,706.18"
130256,11/1/23,"5,370.72"
130256,12/1/23,"5,368.52"
130257,1/1/23,"4,459.06"
130257,3/1/23,"9,201.09"
130257,4/1/23,"4,527.09"
130257,5/1/23,"4,565.36"
130257,6/1/23,"4,596.60"
130257,7/1/23,"4,624.60"
130257,8/1/23,"4,738.46"
130257,10/1/23,"14,291.95"
130257,11/1/23,"4,754.88"
130258,1/1/23,"4,221.40"
130258,2/1/23,"4,238.67"
130258,3/1/23,"4,251.58"
130258,4/1/23,"4,278.81"
130258,5/1/23,"4,299.83"
130258,6/1/23,"4,316.93"
130258,7/1/23,"4,412.56"
130258,8/1/23,"4,421.30"
130258,10/1/23,"4,419.60"
130258,11/1/23,"4,427.77"
130258,12/1/23,"4,430.52"
130259,1/1/23,"3,198.80"
130259,2/1/23,"3,211.72"
130259,3/1/23,"3,221.49"
130259,4/1/23,"3,241.23"
130259,5/1/23,"3,257.22"
130259,6/1/23,"3,270.08"
130259,7/1/23,"3,271.10"
130259,8/1/23,"3,264.32"
130259,9/1/23,"3,258.79"
130259,10/1/23,"3,259.39"
130259,12/1/23,"3,352.28"
130262,1/1/23,"3,398.74"
130262,2/1/23,"3,415.53"
130262,3/1/23,"3,422.28"
130262,4/1/23,"3,443.47"
130262,5/1/23,"6,784.11"
130262,7/1/23,"3,495.18"
130262,8/1/23,"3,475.43"
130262,9/1/23,"3,475.46"
130262,10/1/23,"6,883.28"
130262,11/1/23,"3,437.48"
130262,12/1/23,"6,768.22"
130263,1/1/23,"3,161.80"
130263,2/1/23,"3,172.67"
130263,3/1/23,"3,180.17"
130263,4/1/23,"3,198.49"
130263,5/1/23,"3,211.96"
130263,6/1/23,"3,222.85"
130263,7/1/23,"3,221.49"
130263,8/1/23,"3,212.81"
130263,9/1/23,"3,205.12"
130263,10/1/23,"3,203.97"
130263,11/1/23,"3,203.45"
130263,12/1/23,"3,202.28"
130265,1/1/23,373.45
130265,2/1/23,"5,882.91"
130265,3/1/23,"2,964.11"
130265,5/1/23,"2,978.82"
130265,6/1/23,"3,294.75"
130265,7/1/23,"2,991.76"
130265,8/1/23,"2,985.68"
130265,9/1/23,"2,980.80"
130265,10/1/23,"5,964.53"
130265,12/1/23,"2,983.97"
130266,1/1/23,"7,862.22"
130266,2/1/23,"7,909.54"
130266,3/1/23,"7,948.30"
130266,4/1/23,"8,014.86"
130266,5/1/23,"8,069.13"
130266,6/1/23,"8,117.74"
130266,7/1/23,"8,135.76"
130266,8/1/23,"8,135.54"
130266,9/1/23,"8,137.48"
130266,10/1/23,"8,156.49"
130266,11/1/23,"8,176.93"
130266,12/1/23,"8,195.81"
130267,2/1/23,"3,618.79"
130267,3/1/23,"3,640.72"
130267,4/1/23,"7,348.39"
130267,6/1/23,"3,714.79"
130267,7/1/23,"3,737.29"
130267,8/1/23,"7,682.13"
130267,9/1/23,"3,823.74"
130267,10/1/23,"3,755.05"
130267,12/1/23,"3,853.52"
130268,2/1/23,"32,434.58"
130268,3/1/23,"32,632.35"
130268,4/1/23,"66,095.99"
130268,5/1/23,"34,067.56"
130268,7/1/23,"33,503.46"
130268,8/1/23,"34,585.68"
130268,9/1/23,"34,528.22"
130268,10/1/23,"34,447.33"
130268,11/1/23,"34,639.87"
130268,12/1/23,"34,704.99"
130269,1/1/23,"4,609.62"
130269,2/1/23,"4,624.19"
130269,3/1/23,"4,635.82"
130269,4/1/23,"4,658.53"
130269,5/1/23,"4,676.66"
130269,6/1/23,"9,408.51"
130269,7/1/23,"4,909.72"
130269,8/1/23,"12,059.47"
130269,9/1/23,"9,798.00"
130269,10/1/23,"9,941.11"
130269,11/1/23,"4,639.60"
130269,12/1/23,"7,517.69"
130270,1/1/23,"16,746.06"
130270,3/1/23,"33,673.31"
130270,5/1/23,"16,963.14"
130270,6/1/23,"17,045.17"
130270,7/1/23,"35,233.31"
130270,8/1/23,"17,502.65"
130270,10/1/23,"18,068.93"
130270,11/1/23,"17,636.25"
130272,1/1/23,"21,374.19"
130272,2/1/23,"21,461.77"
130272,3/1/23,"21,525.89"
130272,4/1/23,"21,664.86"
130272,7/1/23,"44,662.46"
130272,8/1/23,"22,527.24"
130272,9/1/23,"22,480.99"
130272,10/1/23,"22,434.23"
130272,11/1/23,"22,463.08"
130272,12/1/23,"22,460.11"
130273,1/1/23,"3,964.59"
130273,2/1/23,"3,981.88"
130273,3/1/23,"3,989.99"
130273,4/1/23,"3,987.44"
130273,5/1/23,"3,989.27"
130273,6/1/23,"3,951.82"
130273,7/1/23,"3,960.58"
130273,8/1/23,"3,960.39"
130273,9/1/23,"3,961.73"
130273,10/1/23,"3,970.52"
130273,11/1/23,"3,980.50"
130273,12/1/23,"3,989.68"
130274,1/1/23,"2,776.92"
130274,2/1/23,"2,785.78"
130274,3/1/23,"2,791.66"
130274,5/1/23,"2,807.00"
130274,6/1/23,"2,905.31"
130274,7/1/23,"3,066.79"
130274,8/1/23,"2,832.57"
130274,9/1/23,"5,403.83"
130274,10/1/23,"2,823.35"
130274,11/1/23,"2,821.61"
130275,1/1/23,"2,935.31"
130275,2/1/23,"2,946.65"
130275,3/1/23,"2,955.15"
130275,4/1/23,"2,972.66"
130275,5/1/23,"2,986.78"
130275,6/1/23,"2,998.04"
130275,7/1/23,"3,092.75"
130275,8/1/23,"2,992.07"
130275,9/1/23,"2,986.70"
130275,10/1/23,"3,285.33"
130275,11/1/23,"2,987.88"
130275,12/1/23,"2,988.22"
130276,1/1/23,"48,585.17"
130276,2/1/23,"48,732.17"
130276,3/1/23,"48,829.90"
130276,4/1/23,"49,088.77"
130276,5/1/23,"49,277.21"
130276,6/1/23,"49,419.55"
130276,7/1/23,"49,378.61"
130276,8/1/23,"49,222.77"
130276,9/1/23,"49,083.78"
130276,10/1/23,"49,039.67"
130276,11/1/23,"49,011.63"
130276,12/1/23,"48,968.83"
130277,1/1/23,"25,128.40"
130277,2/1/23,"25,281.54"
130277,3/1/23,"25,409.20"
130277,4/1/23,"25,623.25"
130277,5/1/23,"25,800.73"
130277,6/1/23,"25,955.45"
130277,7/1/23,"26,613.44"
130277,8/1/23,"26,014.29"
130277,9/1/23,"26,022.04"
130277,10/1/23,"26,080.56"
130277,11/1/23,"26,148.23"
130277,12/1/23,"26,207.88"
130279,2/1/23,"3,009.50"
130279,3/1/23,"3,021.82"
130279,4/1/23,"3,031.03"
130279,5/1/23,"6,143.08"
130279,6/1/23,"3,213.81"
130279,9/1/23,"6,223.67"
130279,10/1/23,"3,132.55"
130279,11/1/23,"3,270.66"
130280,1/1/23,"357,438.06"
130280,2/1/23,"5,451.12"
130280,4/1/23,"10,850.32"
130280,5/1/23,"5,484.13"
130280,6/1/23,"5,516.11"
130280,7/1/23,"81,140.97"
130281,1/1/23,"40,684.63"
130281,2/1/23,"20,507.99"
130281,3/1/23,"20,609.53"
130281,5/1/23,"41,709.61"
130281,6/1/23,"21,053.13"
130281,7/1/23,"21,100.30"
130281,8/1/23,"21,099.74"
130281,10/1/23,"42,259.44"
130281,11/1/23,"21,208.13"
130282,1/1/23,"8,970.02"
130282,2/1/23,"9,024.57"
130282,3/1/23,"9,069.70"
130282,4/1/23,"9,146.29"
130282,5/1/23,"9,209.48"
130282,6/1/23,"9,264.60"
130282,7/1/23,"9,285.91"
130282,8/1/23,"9,285.68"
130282,9/1/23,"9,288.45"
130282,10/1/23,"9,309.37"
130282,11/1/23,"9,333.54"
130282,12/1/23,"9,354.82"
130283,1/1/23,"7,474.51"
130283,2/1/23,"7,519.47"
130283,3/1/23,"7,557.66"
130283,4/1/23,"7,619.38"
130283,5/1/23,"7,672.09"
130283,6/1/23,"7,717.53"
130283,7/1/23,"7,734.49"
130283,8/1/23,"7,733.48"
130283,9/1/23,"7,735.50"
130283,10/1/23,"7,752.12"
130283,11/1/23,"7,771.04"
130283,12/1/23,"7,788.46"
130284,1/1/23,"2,936.73"
130284,2/1/23,"2,948.70"
130284,3/1/23,"2,957.64"
130284,4/1/23,"2,976.52"
130284,5/1/23,"2,991.10"
130284,6/1/23,"3,002.96"
130284,7/1/23,"3,003.79"
130284,8/1/23,"2,997.70"
130284,9/1/23,"2,992.62"
130284,10/1/23,"3,064.18"
130284,11/1/23,"2,995.00"
130284,12/1/23,"2,995.77"
130285,1/1/23,"24,017.97"
130286,2/1/23,"7,768.48"
130286,4/1/23,"7,643.11"
130286,5/1/23,"2,500.90"
130286,6/1/23,"2,478.02"
130286,7/1/23,"2,532.66"
130286,9/1/23,"5,026.72"
130286,11/1/23,"2,544.22"
130286,12/1/23,"5,053.33"
130287,2/1/23,"2,879.56"
130287,3/1/23,"5,808.46"
130287,4/1/23,"2,935.92"
130287,6/1/23,"5,929.91"
130287,8/1/23,"3,052.06"
130287,9/1/23,"6,101.91"
130287,10/1/23,"3,058.84"
130287,12/1/23,"3,066.71"
130288,1/1/23,"2,613.03"
130288,2/1/23,"2,628.76"
130288,3/1/23,"2,641.76"
130288,4/1/23,"2,663.86"
130288,5/1/23,"2,682.07"
130288,6/1/23,"5,402.09"
130288,7/1/23,676.93
130288,8/1/23,"2,703.93"
130288,9/1/23,"5,415.53"
130288,10/1/23,"2,717.77"
130288,11/1/23,"2,723.91"
130289,1/1/23,"15,545.10"
130289,2/1/23,"7,720.51"
130289,3/1/23,"7,734.87"
130289,5/1/23,"15,579.48"
130289,6/1/23,"7,826.43"
130289,7/1/23,"7,818.80"
130289,8/1/23,"7,793.34"
130289,9/1/23,"7,770.31"
130289,10/1/23,"7,763.10"
130289,11/1/23,"7,757.49"
130290,2/1/23,"3,885.03"
130290,3/1/23,"7,592.98"
130290,5/1/23,"7,798.85"
130290,6/1/23,"3,896.78"
130290,8/1/23,"7,774.21"
130290,9/1/23,"3,853.52"
130290,10/1/23,"3,929.47"
130290,11/1/23,"3,844.06"
130291,1/1/23,"3,704.41"
130291,2/1/23,"3,846.09"
130291,3/1/23,"3,714.54"
130291,4/1/23,"3,719.68"
130291,5/1/23,"3,889.42"
130291,6/1/23,"3,896.78"
130291,8/1/23,"7,856.04"
130291,9/1/23,"3,851.02"
130291,10/1/23,"3,815.22"
130291,11/1/23,"3,832.90"
130296,1/1/23,"14,213.11"
130296,4/1/23,"29,277.36"
130296,6/1/23,"14,993.44"
130296,7/1/23,"15,276.50"
130296,8/1/23,"15,282.40"
130296,9/1/23,"15,241.35"
130296,10/1/23,"15,214.83"
130296,11/1/23,"1,443,066.98"
130297,5/1/23,"1,635,714.00"
130298,1/1/23,"3,046.29"
130298,2/1/23,"3,064.75"
130299,1/1/23,"2,194.19"
130299,2/1/23,"2,203.19"
130299,3/1/23,"2,216.47"
130299,4/1/23,"2,227.29"
130299,5/1/23,"2,246.05"
130299,7/1/23,"4,536.20"
130299,8/1/23,"4,679.30"
130299,11/1/23,"4,686.64"
130300,1/1/23,"12,025.92"
130300,2/1/23,"12,112.70"
130300,3/1/23,"12,135.29"
130300,5/1/23,"24,442.75"
130300,6/1/23,"12,279.06"
130300,7/1/23,"12,267.18"
130300,8/1/23,"12,227.29"
130300,10/1/23,"24,371.11"
130300,12/1/23,"12,199.54"
130301,1/1/23,"14,418.33"
130301,2/1/23,"14,476.83"
130301,3/1/23,"14,521.18"
130301,5/1/23,"29,845.73"
130301,7/1/23,"15,577.09"
130301,8/1/23,"15,193.09"
130301,9/1/23,"14,689.59"
130301,10/1/23,"15,696.06"
130301,11/1/23,"30,257.33"
130302,1/1/23,"5,599.76"
130302,2/1/23,"5,622.39"
130302,3/1/23,"5,639.27"
130302,5/1/23,"11,377.85"
130302,6/1/23,"5,725.14"
130302,8/1/23,"5,884.89"
130302,9/1/23,"5,881.92"
130302,10/1/23,"5,879.26"
130302,11/1/23,"5,889.76"
130302,12/1/23,"5,881.31"
130306,1/1/23,"4,855.01"
130306,2/1/23,"4,876.34"
130306,3/1/23,"4,886.43"
130306,4/1/23,"4,883.44"
130306,5/1/23,"4,885.83"
130306,7/1/23,"9,943.40"
130306,8/1/23,"4,759.06"
130306,9/1/23,"4,852.99"
130306,10/1/23,"4,863.93"
130306,11/1/23,"4,876.29"
130306,12/1/23,"4,887.73"
130307,2/1/23,"5,391.79"
130307,3/1/23,"10,843.37"
130307,4/1/23,"5,464.22"
130307,5/1/23,"5,490.76"
130307,6/1/23,"5,512.28"
130307,7/1/23,"5,636.67"
130307,8/1/23,"5,626.65"
130307,10/1/23,"5,675.14"
130307,11/1/23,"5,495.92"
130307,12/1/23,"5,618.66"
130310,1/1/23,"4,324.60"
130310,3/1/23,"5,179.99"
130310,4/1/23,"3,413.85"
130310,5/1/23,"2,892.65"
130310,6/1/23,"3,475.25"
130310,7/1/23,"3,495.68"
130310,8/1/23,"3,506.63"
130310,9/1/23,"3,520.66"
130310,10/1/23,"3,615.56"
130310,11/1/23,"3,563.22"
130310,12/1/23,"3,430.42"
130312,1/1/23,"3,398.51"
130312,2/1/23,"3,412.25"
130312,3/1/23,"3,405.11"
130312,4/1/23,"3,444.21"
130312,5/1/23,"3,460.97"
130312,6/1/23,"7,207.15"
130312,7/1/23,"3,475.10"
130312,8/1/23,"6,926.11"
130312,10/1/23,"3,697.57"
130312,11/1/23,"3,463.85"
130312,12/1/23,"6,832.72"
130313,1/1/23,"2,503.07"
130313,2/1/23,"2,505.83"
130313,3/1/23,"175,812.33"
130314,1/1/23,"20,380.40"
130314,2/1/23,"20,505.49"
130314,3/1/23,"20,609.86"
130314,5/1/23,"41,714.07"
130314,6/1/23,"21,055.87"
130314,7/1/23,"21,104.78"
130314,8/1/23,"21,104.26"
130314,9/1/23,"21,568.12"
130314,10/1/23,"21,645.23"
130314,12/1/23,"43,035.52"
130315,1/1/23,"9,268.30"
130315,2/1/23,"9,306.14"
130315,3/1/23,"9,334.87"
130315,4/1/23,"9,392.62"
130315,5/1/23,"9,439.45"
130315,6/1/23,"9,477.09"
130315,7/1/23,"9,480.24"
130315,8/1/23,"9,675.12"
130315,9/1/23,"9,444.83"
130315,10/1/23,"9,446.80"
130315,11/1/23,"9,451.46"
130315,12/1/23,"9,454.21"
130317,1/1/23,"9,646.23"
130317,2/1/23,"9,704.82"
130317,3/1/23,"9,753.60"
130317,4/1/23,"9,835.53"
130317,5/1/23,"9,903.39"
130317,6/1/23,"9,962.59"
130317,7/1/23,"9,985.49"
130317,8/1/23,"9,985.26"
130317,9/1/23,"9,988.28"
130317,10/1/23,"10,010.73"
130317,11/1/23,"10,036.69"
130317,12/1/23,"10,059.55"
130319,1/1/23,"5,698.29"
130319,3/1/23,"2,863.67"
130319,4/1/23,"2,872.10"
130319,5/1/23,"2,890.49"
130319,6/1/23,"2,904.43"
130319,7/1/23,"2,916.12"
130319,8/1/23,"2,989.55"
130319,9/1/23,"2,970.73"
130319,10/1/23,"2,905.32"
130319,11/1/23,"2,985.58"
130319,12/1/23,"2,980.15"
130320,1/1/23,"3,765.90"
130320,2/1/23,"3,780.04"
130320,3/1/23,"3,791.37"
130320,4/1/23,"3,815.42"
130320,6/1/23,"7,682.98"
130320,8/1/23,"7,799.27"
130320,11/1/23,"3,998.30"
130320,12/1/23,"4,016.03"
130322,3/1/23,"17,115.97"
130322,4/1/23,"10,117.78"
130322,5/1/23,"5,660.96"
130322,6/1/23,"12,017.21"
130322,7/1/23,"5,706.90"
130322,8/1/23,"14,370.67"
130322,9/1/23,"5,708.50"
130322,10/1/23,"11,812.56"
130322,11/1/23,"5,734.47"
130322,12/1/23,"5,746.30"
130327,1/1/23,"1,893.36"
130327,3/1/23,"3,819.23"
130327,5/1/23,"1,930.39"
130327,6/1/23,"1,943.67"
130327,7/1/23,"1,955.24"
130327,10/1/23,"4,097.93"
130327,11/1/23,"2,055.53"
130329,1/1/23,"6,273.74"
130329,2/1/23,"3,393.93"
130329,3/1/23,"3,410.96"
130329,4/1/23,"3,439.77"
130329,5/1/23,"5,393.87"
130329,6/1/23,"3,483.91"
130329,7/1/23,"12,505.54"
130329,8/1/23,"8,724.86"
130329,9/1/23,"8,282.35"
130329,10/1/23,"7,002.54"
130329,12/1/23,"3,513.78"
130330,1/1/23,"14,092.41"
130330,2/1/23,"14,178.78"
130330,3/1/23,"14,251.68"
130330,4/1/23,"14,369.33"
130330,5/1/23,"14,470.56"
130330,6/1/23,"14,558.09"
130330,7/1/23,"14,592.61"
130330,8/1/23,"14,592.34"
130330,9/1/23,"14,597.74"
130330,10/1/23,"14,630.87"
130330,11/1/23,"14,668.32"
130330,12/1/23,"14,702.95"
130331,1/1/23,"6,028.09"
130331,3/1/23,"6,052.70"
130331,5/1/23,"6,409.06"
130331,6/1/23,"6,440.20"
130331,7/1/23,"6,420.81"
130331,8/1/23,"6,549.79"
130331,9/1/23,"6,418.92"
130331,10/1/23,"9,518.36"
130331,12/1/23,"6,632.12"
130332,4/1/23,"34,122.07"
130332,7/1/23,"186,598.20"
130332,8/1/23,"33,286.84"
130332,9/1/23,"34,018.54"
130332,10/1/23,"33,372.43"
130332,11/1/23,"33,459.66"
130332,12/1/23,"34,240.56"
130333,2/1/23,"2,708.43"
130333,3/1/23,"2,719.39"
130333,5/1/23,"5,581.38"
130333,6/1/23,"2,864.85"
130333,7/1/23,"2,769.02"
130333,8/1/23,"2,848.83"
130333,9/1/23,"2,836.46"
130333,10/1/23,"2,819.40"
130333,11/1/23,"2,818.22"
130333,12/1/23,"2,819.49"
130334,1/1/23,"9,348.79"
130334,2/1/23,"9,406.21"
130334,3/1/23,"9,453.07"
130334,4/1/23,"9,534.09"
130334,5/1/23,"9,599.88"
130334,6/1/23,"9,659.00"
130334,7/1/23,"9,680.97"
130334,8/1/23,"9,680.85"
130334,9/1/23,"9,683.24"
130334,10/1/23,"9,706.55"
130334,11/1/23,"9,731.46"
130334,12/1/23,"9,754.49"
130336,1/1/23,"4,215.25"
130336,2/1/23,"4,240.91"
130336,3/1/23,"4,262.41"
130336,4/1/23,"4,298.20"
130336,5/1/23,"4,327.96"
130336,6/1/23,"4,353.89"
130336,7/1/23,"4,363.85"
130336,8/1/23,"4,363.67"
130336,9/1/23,"4,364.95"
130336,10/1/23,"4,374.71"
130336,11/1/23,"4,386.02"
130336,12/1/23,"4,396.00"
130338,1/1/23,"16,661.46"
130338,2/1/23,"16,763.31"
130338,3/1/23,"16,848.39"
130338,5/1/23,"16,990.58"
130338,6/1/23,"17,108.69"
130338,7/1/23,"17,211.56"
